time,bkgd_a,bkgd_b,bkgd_c
1516603980,1110,84992,100212.450491723
1516607580,1060,91136,100208.05199668
1516608780,1000,95232,100183.528751082
1516610400,1000,95232,100159.005505483
1516611180,1000,95232,100134.482259885
1516614780,1000,95232,100095.470091867
1516618380,1000,98304,100085.717049863
1516621740,1100,96256,100083.486398103
1516621980,1060,98304,100081.255746344
1516625580,1000,102400,100036.95183984
1516627620,1000,102400,100034.513579339
1516628220,1000,102400,100032.075318838
1516629060,1000,102400,100029.637058337
1516629180,1000,102400,100027.198797836
1516632660,1000,102400,100022.322276834
1516632780,1000,102400,100017.445755831
1516633500,1000,102400,100027.198797836
1516635300,1000,102400,100036.95183984
1516636380,1000,102400,100046.704881845
1516637220,1000,102400,100080.84052886
1516639980,1000,102400,100114.976175876
1516642260,1060,102400,100129.745519947
1516642740,1060,102400,100144.514864018
1516643580,1060,102400,100159.284208089
1516647180,1220,99328,100212.318672882
1516650780,1330,89088,100192.600296781
1516654380,1330,78848,100114.553480581
1516657980,1390,68608,100080.700688484
1516661580,1440,68608,100075.236480394
1516665180,1390,73728,100100.213400648
1516668780,1280,78848,100119.982007543
1516672380,1000,88064,100056.457923849
1516675980,1000,91136,100036.95183984
1516679580,1060,88064,100100.76286178
1516683180,1000,88064,100134.482259885
1516686780,940,88064,100129.165221519
1516690380,940,88064,100187.680366287
1516693980,830,92160,100129.110748654
1516697580,830,92160,100090.104472554
1516701180,830,92160,100070.601334504
1516704780,780,95232,100056.370028921
1516708380,720,99328,100011.971092917
1516711980,670,98304,99997.708141648
1516715580,560,102400,99977.9755327219
1516719180,560,102400,100007.223112107
1516722780,720,99328,99982.7192733518
1516726380,940,88064,100041.392504368
1516729980,1060,84992,100091.009304062
1516733580,1110,84992,100066.140704164
1516737180,1110,84992,99988.1088174663
1516740780,1110,84992,99871.0609874195
1516744380,1170,81920,99817.7741539436
1516747980,1220,81920,99763.5922386414
1516751580,1280,78848,99768.7865138011
1516755180,1280,78848,99759.0310834194
1516758780,1170,84992,99729.9836753562
1516762380,1220,78848,99734.3274711909
1516765980,1060,94208,99691.1134376161
1516769580,940,99328,99680.5491116341
1516773180,890,98304,99676.1211111548
1516776780,780,102400,99646.8224661874
1516780380,780,98304,99607.8179364032
1516783980,670,102400,99558.9506468767
1516787580,670,102400,99519.9499806748
1516791180,610,102400,99485.2911690898
1516794780,670,102400,99451.6988148215
1516798380,560,102400,99422.2715243977
1516801980,720,102400,99417.1840950941
1516805580,780,102400,99403.0441550361
1516809180,720,99328,99407.4334885724
1516812780,830,102400,99407.4946408044
1516816380,1000,91136,99412.7571515542
1516819980,1220,78848,99392.9051842688
1516823580,1330,76800,99353.5970226312
1516827180,1440,73728,99275.1809679257
1516830780,1390,78848,99173.3595728644
1516833480,1170,95232,99195.4517545947
1516834380,1110,95232,99217.5439363249
1516834800,1060,98304,99259.2575326067
1516837980,1060,98304,99300.9711288885
1516841580,1060,102400,99222.942667143
1516845180,1000,102400,99149.4250174335
1516848780,1000,102400,99051.8945973888
1516850700,1060,98304,99054.5133916613
1516852380,1060,98304,99057.1321859338
1516854480,1000,102400,99061.8222933759
1516854840,1000,102400,99066.512400818
1516855440,1000,102400,99071.20250826
1516855980,940,102400,99075.8926157021
1516859580,1000,102400,99149.4250174335
1516860780,1000,102400,99160.6734719921
1516863060,900,102400,99171.9219265508
1516863180,940,102400,99183.1703811094
1516866780,720,102400,99202.670751617
1516870380,890,98304,99217.7728387525
1516873980,940,88064,99222.1804776212
1516877580,720,95232,99202.670751617
1516881180,890,81920,99227.5249296547
1516884780,940,78848,99231.9330017491
1516888380,500,102400,99212.1023096389
1516891980,780,98304,99325.0350954677
1516895580,830,95232,99300.2273815294
1516899180,830,92160,99397.7430717794
1516902780,1000,91136,99481.0284455855
1516906380,1060,84992,99515.5493986887
1516909980,1170,81920,99515.384727698
1516913580,1280,70656,99485.8790327314
1516917180,1330,65536,99480.4230989562
1516920780,1170,72704,99486.1212348355
1516924380,1170,62464,99505.6302300771
1516927980,1110,75776,99558.9334406281
1516931580,1110,75776,99607.7033698142
1516935180,1060,80896,99642.3456490252
1516938780,1060,80896,99671.6063221797
1516942380,1000,84992,99744.3605797061
1516945980,940,88064,99817.0844494252
1516949580,830,95232,99856.0668159542
1516952100,780,95232,99869.0689079875
1516953060,800,95232,99882.0710000208
1516953180,830,95232,99895.0730920542
1516956780,830,95232,99904.8246610791
1516960380,780,95232,99929.6053071228
1516963980,720,95232,99953.4674537867
1516967580,670,98304,99968.4576419966
1516971180,500,102400,100011.492344953
1516974780,440,102400,100074.225851694
1516978380,440,102400,100122.966464324
1516980600,440,102400,100152.837526372
1516981980,560,102400,100182.70858842
1516985040,830,99328,100231.729667755
1516985580,890,91136,100280.75074709
1516989180,940,92160,100343.720752334
1516992780,1000,91136,100397.814394006
1516996380,1060,80896,100354.355362453
1516999980,1110,78848,100241.712449234
1517003580,1220,62464,100231.828517849
1517007180,1220,62464,100202.563750398
1517010780,1170,72704,100198.199561156
1517014380,1110,75776,100241.712449234
1517017980,1000,75776,100251.518763939
1517021580,1000,72704,100271.024847947
1517025180,940,81920,100265.70055931
1517028780,890,81920,100310.007019796
1517032380,780,88064,100339.152869857
1517035980,720,95232,100372.743534219
1517039580,720,95232,100372.743534219
1517043180,720,92160,100343.491714654
1517046780,670,95232,100358.464304015
1517050380,610,99328,100382.257730003
1517053980,440,99328,100356.921404947
1517057580,440,102400,100376.417649999
1517061180,390,102400,100420.534862925
1517064780,500,98304,100479.427975381
1517068380,610,95232,100567.500824104
1517071980,780,91136,100602.4334459
1517075580,940,84992,100655.801524428
1517079180,1000,84992,100651.393486122
1517082780,1060,84992,100607.947863126
1517086380,1110,81920,100505.07006684
1517089980,1280,65536,100451.666640521
1517093580,1330,68608,100358.449781207
1517097180,1440,71680,100348.426167579
1517100780,1500,70656,100373.085881495
1517104380,1330,78848,100348.693929182
1517107980,1220,84992,100358.642510134
1517111580,1170,91136,100373.780518331
1517115180,1170,84992,100354.271523089
1517118780,1110,84992,100397.77622263
1517122380,1000,88064,100388.061352001
1517125980,940,88064,100392.483372973
1517129580,940,84992,100333.968228206
1517133180,940,81920,100304.710655822
1517136780,720,92160,100284.988075524
1517140380,830,84992,100294.887422079
1517143980,720,95232,100255.736255959
1517147580,720,88064,100236.235042916
1517151180,890,78848,100280.75074709
1517154780,940,78848,100304.710655822
1517158380,1170,70656,100354.271523089
1517161980,1500,59392,100363.328606694
1517165580,1670,53248,100348.517670046
1517169180,1780,49152,100279.709102766
1517172780,1940,45056,100214.969608245
1517176380,2000,40960,100093.036219667
1517179980,2060,36864,100078.450586446
1517183580,2000,37888,100053.990759858
1517187180,1830,46080,100030.136029571
1517190780,1670,47104,99987.4464696387
1517194380,1500,52224,100012.066713845
1517197980,1330,73728,100016.994960331
1517201580,1170,75776,100022.618603981
1517205180,1220,78848,100114.769448047
1517208780,1170,75776,100081.145589706
1517212380,1110,75776,100085.648675839
1517215980,940,81920,100021.887456112
1517219580,1060,78848,99973.9666114436
1517223180,1060,80896,99954.4594960072
1517226780,940,88064,99943.8672630884
1517230380,720,99328,99865.7119950916
1517233980,830,95232,99934.0793681541
1517237580,780,98304,99910.1030422307
1517241180,1000,84992,99958.9275038044
1517244780,1060,94208,99964.2130537255
1517248380,1170,88064,99944.5826230144
1517251980,1390,78848,99963.624415501
1517255580,1330,76800,99860.9013279314
1517259180,1280,84992,99759.0310834194
1517262780,1390,78848,99709.9591573708
1517266380,1390,73728,99709.9591573708
1517269980,1390,73728,99661.1773769611
1517273580,1330,76800,99675.5401394563
1517277180,1280,81920,99661.4767796022
1517280780,1220,92160,99705.0627037405
1517284380,1110,91136,99695.4892423493
1517287980,1110,81920,99646.7193131632
1517291580,1110,75776,99636.9653273259
1517295180,890,88064,99627.3606566439
1517298780,830,99328,99602.5260213043
1517302380,940,95232,99573.2713462269
1517305980,720,102400,99543.941979876
1517309580,780,102400,99510.3066119427
1517313180,830,102400,99534.2650381293
1517316780,830,102400,99534.2650381293
1517320380,830,102400,99573.2713142293
1517323980,720,102400,99592.6950124844
1517327580,780,102400,99627.3202012952
1517331180,1060,84992,99652.0992067434
1517334780,1220,84992,99666.0430138065
1517338380,1220,84992,99675.79793629
1517341980,1440,76800,99645.9384005332
1517345580,1440,79872,99509.343556941
1517349180,1610,71680,99445.679830435
1517352780,1780,61440,99440.3850168453
1517356380,1720,64512,99396.3480605993
1517359980,1670,59392,99362.8908797444
1517363580,1390,78848,99339.2176262573
1517367180,1330,81920,99363.3528746562
1517370780,1280,88064,99388.3247289142
1517374380,1110,95232,99383.3616955579
1517377980,1170,95232,99437.3487467313
1517381580,1170,95232,99447.1032443521
1517388780,890,98304,99354.302111383
1517392380,830,102400,99358.7367956794
1517395980,780,102400,99364.0396252519
1517399580,720,102400,99348.9298494423
1517403180,560,102400,99324.7795931127
1517406780,610,102400,99368.2955307099
1517410380,610,102400,99378.0451672415
1517413980,670,102400,99432.1984817206
1517417580,1110,95232,99480.9015539302
1517421180,1170,95232,99534.8937229396
1517424780,1330,86016,99509.6906550313
1517428380,1440,79872,99421.5325860602
1517431980,1560,70656,99363.402529168
1517435580,1670,66560,99284.8214310077
1517439180,1830,59392,99288.3768005491
1517442780,1720,57344,99259.7207780417
1517446380,1560,68608,99246.3092530854
1517449980,1500,63488,99250.9992793399
1517453580,1440,63488,99255.6674188411
1517457180,1280,78848,99271.2595643336
1517460780,1060,88064,99281.4640134522
1517464380,1110,88064,99324.8377805345
1517467980,1110,78848,99334.5917663717
1517471580,1000,91136,99305.473689505
1517475180,1060,84992,99310.7246866067
1517478780,1060,80896,99281.4640134522
1517482380,1000,91136,99305.473689505
1517485980,1000,95232,99305.473689505
1517489580,1000,95232,99334.7328155184
1517493180,940,95232,99348.9632912843
1517496780,890,98304,99373.8062931873
1517500380,830,99328,99417.2462098294
1517503980,1220,84992,99519.7191765542
1517507580,1280,88064,99563.9224757851
1517511180,1500,76800,99592.5038973872
1517514780,1610,65536,99582.2944430958
1517518380,1780,51200,99518.4616760008
1517521980,1890,50176,99478.7814779532
1517525580,1890,50176,99449.5000469844
1517529180,1940,46080,99453.6208569601
1517532780,1830,48128,99434.7766483824
1517536380,1560,65536,99451.22248623
1517539980,1610,57344,99474.9543902909
1517543580,1330,73728,99470.6672469312
1517547180,1330,70656,99519.4465070563
1517550780,1170,78848,99544.6482205604
1517554380,1170,78848,99564.1572158021
1517557980,1110,84992,99549.1794547908
1517561580,1110,81920,99549.1794547908
1517565180,1060,88064,99535.0565141251
1517568780,890,95232,99510.3355658178
1517572380,940,95232,99514.7562014592
1517575980,830,95232,99514.7619000793
1517579580,940,92160,99563.5188220989
1517583180,830,95232,99602.5260213043
1517586780,1000,91136,99646.8301596615
1517590380,1390,82944,99719.7155134527
1517593980,1390,89088,99758.7409377804
1517597580,1560,70656,99763.4712224506
1517601180,1670,63488,99714.20339906
1517604780,1720,61440,99620.8071676581
1517608380,1940,50176,99551.2296712274
1517611980,2000,46080,99546.3997823449
1517615580,2060,48128,99541.549027506
1517619180,2000,54272,99526.8770524405
1517622780,1670,68608,99528.7884583101
1517626380,1440,86016,99548.3706551102
1517629980,1500,73728,99543.7175233805
1517633580,1440,76800,99538.6138805679
1517637180,1220,81920,99548.9839440046
1517640780,1220,84992,99558.7388664881
1517644380,1280,91136,99563.9224757851
1517647980,1220,92160,99548.9839440046
1517651580,1110,91136,99529.6714831164
1517655180,1000,98304,99529.7936556078
1517658780,830,102400,99524.5134691043
1517662380,830,102400,99534.2650381293
1517665980,1110,84992,99597.949383977
1517669580,1500,61440,99651.0475461953
1517673180,1220,95232,99636.7782463561
1517676780,2000,43008,99731.8657164363
1517680380,2110,39936,99750.6332622755
1517683980,2220,38912,99730.2837983489
1517687580,2330,36864,99709.8635713922
1517691180,2060,46080,99580.5964136107
1517694780,2110,45056,99516.3393497393
1517698380,2170,46080,99491.9241828266
1517701980,2110,50176,99457.7658716052
1517705580,2060,52224,99473.2161018227
1517709180,1890,57344,99439.7395699948
1517712780,1890,57344,99459.260523974
1517716380,1500,73728,99446.144775367
1517719980,1390,89088,99417.2684749127
1517723580,1390,82944,99417.2684749127
1517727180,1330,89088,99421.8879868063
1517730780,1170,88064,99408.0852538688
1517734380,1280,84992,99388.3247289142
1517737980,1280,91136,99378.5692985325
1517741580,1330,89088,99392.6204307312
1517745180,1280,91136,99407.8355896776
1517748780,1170,98304,99427.5942491105
1517752380,1110,95232,99402.8696672324
1517755980,1000,98304,99432.2632355631
1517759580,1170,91136,99525.1392253188
1517763180,1500,82944,99602.2611721886
1517766780,1560,76800,99617.1046273472
1517770380,1440,89088,99616.6680769063
1517773980,1670,71680,99558.0645015864
1517777580,1830,62464,99473.8166078047
1517781180,2000,51200,99390.21794311
1517784780,2000,50176,99292.6042935882
1517788380,1940,58368,99277.9249912789
1517791980,1890,57344,99273.8114611717
1517795580,1830,62464,99327.4167599714
1517799180,1720,68608,99357.3116941543
1517802780,1440,86016,99333.7216151795
1517806380,1330,99328,99334.0853185812
1517809980,1330,92160,99363.3528746562
1517813580,1220,92160,99353.8854943349
1517817180,1170,95232,99349.5582681438
1517820780,1000,98304,99295.7206475005
1517824380,1060,98304,99261.9568980158
1517827980,890,102400,99217.7728387525
1517831580,890,102400,99227.5249296547
1517835180,1000,98304,99217.6963114648
1517838780,890,98304,99256.7812023612
1517842380,830,99328,99241.7179673794
1517845980,940,99328,99261.1905741329
1517849580,1330,81920,99304.8177625062
1517853180,1440,82944,99314.2080660949
1517856780,1560,73728,99314.6136641336
1517860380,1670,68608,99304.3387931919
1517863980,2000,58368,99234.0361038751
1517867580,2110,52224,99106.325002801
1517871180,2110,43008,99067.2760173783
1517874780,1830,66560,99015.0970845936
1517878380,1890,62464,99049.320490411
1517881980,1440,86016,99031.2616043681
1517885580,1390,89088,99066.0396559631
1517889180,1330,92160,99070.6773139061
1517892780,1170,95232,99095.9413300023
1517896380,1110,99328,99110.2500921154
1517899980,1280,88064,99154.194399753
1517903580,1220,92160,99178.296889632
1517907180,1000,102400,99159.178059438
1517910780,890,102400,99139.7561115351
1517914380,830,102400,99124.6991390795
1517917980,830,99328,99134.4507081045
1517921580,890,98304,99159.2602933394
1517925180,940,102400,99173.4178569815
1517928780,1110,84992,99227.2979221622
1517932380,1280,70656,99320.0367162422
1517935980,1500,68608,99377.8438517575
1517939580,1670,53248,99431.2016473891
1517943180,1830,40960,99483.5765976602
1517946780,1940,33792,99463.3817383868
1517950380,2060,27648,99395.1213296132
1517953980,1890,48128,99312.85336913
1517957580,2110,30720,99291.8076835588
1517961180,2000,36864,99282.842928636
1517964780,1890,38912,99283.5719381612
1517968380,1890,32768,99332.3743231092
1517971980,1780,38912,99391.5871048732
1517975580,1560,52224,99441.4647132232
1517979180,1560,52224,99490.2535782576
1517982780,1170,67584,99495.8757324563
1517986380,1170,67584,99525.1392253188
1517989980,1110,64512,99549.1794547908
1517993580,1060,66560,99554.5636295614
1517997180,1060,59392,99593.5778604342
1518000780,1170,75776,99612.9297039062
1518004380,1110,78848,99646.7193131632
1518007980,1060,80896,99710.6205530525
1518011580,1170,60416,99749.4926705978
1518015180,1170,57344,99788.5106610812
1518018780,1330,61440,99851.1454759064
1518022380,1670,47104,99948.4117452703
1518025980,1830,43008,99981.3360802935
1518029580,1720,55296,99991.6526488856
1518033180,1670,63488,99967.9291074546
1518036780,1780,49152,99908.844971778
1518040380,1890,51200,99859.4400805474
1518043980,2110,48128,99818.9689867652
1518047580,2060,56320,99824.6425767653
1518051180,2170,48128,99862.9077093644
1518054780,1830,59392,99854.4562121712
1518058380,1720,64512,99874.5435495506
1518061980,1670,71680,99899.6183398098
1518065580,1610,71680,99884.7982282733
1518069180,1500,73728,99894.9794162291
1518072780,1390,82944,99895.3299229275
1518076380,1220,88064,99890.4062309268
1518079980,1220,88064,99851.3865409928
1518083580,940,102400,99826.8369735532
1518087180,1000,95232,99812.6318737374
1518090780,1000,95232,99793.1257897285
1518094380,940,99328,99807.3319252973
1518097980,940,95232,99817.0844494252
1518101580,830,99328,99817.0605398542
1518105180,940,95232,99865.8470700649
1518108780,1330,86016,99919.4364400814
1518112380,1500,76800,99924.2512406331
1518115980,1560,70656,99890.3222715401
1518119580,1560,73728,99822.0178604919
1518123180,1780,64512,99723.4129062838
1518126780,2000,54272,99624.4907019624
1518130380,2000,54272,99556.1611472971
1518133980,2110,43008,99535.8638424506
1518137580,2060,43008,99492.739794875
1518141180,1780,61440,99450.1445992398
1518144780,1610,65536,99435.9216438164
1518148380,1500,79872,99455.9020501683
1518151980,1560,68608,99490.2535782576
1518155580,1330,89088,99490.1789509812
1518159180,1170,84992,99486.1212348355
1518162780,1060,94208,99466.7816100978
1518166380,1110,84992,99441.8856105813
1518169980,1000,91136,99412.7571515542
1518173580,1000,91136,99393.2510675453
1518177180,940,88064,99348.9632912843
1518180780,1000,88064,99324.9797735139
1518184380,830,95232,99329.4820886044
1518187980,830,102400,99368.4883647044
1518191580,940,95232,99407.4784360519
1518195180,1330,78848,99470.6672469312
1518198780,1440,76800,99441.0461351448
1518202380,1610,73728,99465.1962036723
1518205980,1720,61440,99386.588968988
1518209580,1940,62464,99287.6858727056
1518213180,2170,48128,99218.5679001145
1518216780,2110,43008,99174.6607272907
1518220380,2110,45056,99125.8494955123
1518223980,1940,52224,99082.7073627443
1518227580,1670,66560,99050.6130847973
1518231180,1440,82944,99041.0183789104
1518234780,1390,89088,99056.2832998812
1518238380,1390,89088,99046.5269437992
1518241980,1110,99328,99051.726177092
1518245580,1220,95232,99041.7279748632
1518249180,1280,91136,99037.1292351725
1518252780,1220,92160,99041.7279748632
1518256380,1110,99328,99022.4642195803
1518259980,1060,98304,99018.117955061
1518263580,940,102400,98978.3673744228
1518267180,830,102400,98978.4256037046
1518270780,890,98304,98973.9705661981
1518274380,830,102400,98997.9287417546
1518277980,830,102400,99066.1897249295
1518281580,1280,88064,99124.9281086079
1518285180,1390,78848,99114.8214363728
1518288780,1560,70656,99090.1848849751
1518292380,1720,53248,99064.5389458167
1518295980,1780,47104,98962.1654795183
1518299580,1890,46080,98893.1528585774
1518303180,1890,51200,98834.5899966399
1518306780,1940,37888,98828.9244456493
1518310380,2000,10240,98872.8656006444
1518313980,1780,16384,98903.6079851517
1518317580,1720,17408,98927.9116632592
1518321180,1610,21504,98850.4304466988
1518324780,1560,25600,98885.2716518304
1518328380,1500,22528,98889.98011169
1518331980,1440,24576,98933.6938589451
1518335580,1330,34816,98973.1187936561
1518339180,1060,36864,99008.3643973428
1518342780,1060,38912,99037.6250704974
1518346380,610,61440,98997.8093425067
1518349980,830,54272,98997.9287417546
1518353580,500,56320,98890.3965637198
1518357180,560,60416,98944.5610611014
1518360780,500,61440,98870.8992457854
1518364380,610,66560,98988.059705975
1518367980,1110,49152,99022.4642195803
1518371580,1220,54272,99031.9730523797
1518375180,1280,78848,99017.618374409
1518378780,1220,81920,99002.7082849293
1518382380,1280,78848,98763.9771844844
1518385860,1200,78848,98756.5287424215
1518385980,1220,78848,98749.0803003586
1518389580,1280,65536,98656.6674502856
1518390180,1330,63488,98627.4011591404
1518393180,1280,70656,98598.1348679953
1518396780,1220,75776,98583.2466181392
1518400380,1170,75776,98539.934965615
1518403980,1110,81920,98515.2569560442
1518407580,1060,84992,98608.4685308971
1518411180,940,84992,98646.7815540729
1518414780,1000,78848,98652.0198752056
1518418380,940,78848,98646.7815540729
1518421980,890,78848,98661.9036573284
1518425580,890,78848,98671.6557482306
1518429180,560,94208,98613.0884947325
1518432780,610,91136,98617.5735177718
1518436380,890,64512,98603.3911119153
1518439980,560,83968,98583.8409153471
1518443580,560,83968,98613.0884947325
1518447180,560,83968,98642.336074118
1518450780,500,91136,98685.6747254077
1518454380,1000,69632,98769.0563792592
1518457980,1060,69632,98784.0325698245
1518461580,1220,62464,98797.854912776
1518465180,1280,60416,98763.9771844844
1518468780,1390,46080,98734.3235491773
1518472380,1440,45056,98689.7744953876
1518475980,1500,41984,98704.5918904643
1518479580,1440,50176,98728.8015935568
1518483180,1330,52224,98748.734197081
1518486780,1220,60416,98807.6098352595
1518490380,1110,72704,98876.1544320218
1518493980,1110,70656,98924.924361208
1518497580,1000,72704,98934.8580933352
1518501180,1000,64512,98964.1172193486
1518504780,940,55296,98997.8724226786
1518508380,1060,38912,99057.1321859338
1518511980,1000,39936,99110.4128494156
1518515580,1060,33792,99144.9142053975
1518519180,890,40960,99208.0207478503
1518522780,940,37888,99261.1905741329
1518526380,830,43008,99309.9789505544
1518529980,780,44032,99393.29302259
1518533580,610,54272,99475.5415325582
1518537180,720,54272,99563.4431929193
1518540780,1110,38912,99675.9812706748
1518544380,1280,32768,99739.520222656
1518547980,1280,41984,99739.520222656
1518551580,1330,40960,99704.8076955313
1518555180,1440,37888,99655.6951750755
1518558780,1440,39936,99606.911302364
1518562380,1440,40960,99606.911302364
1518565980,1500,39936,99592.5038973872
1518569580,1560,40960,99617.1046273472
1518573180,1330,61440,99597.4933232563
1518576780,1330,43008,99626.7608793313
1518580380,1060,72704,99632.592091307
1518583980,1110,53248,99656.4732990004
1518587580,940,60416,99680.5491116341
1518591180,780,66560,99685.8269959716
1518594780,830,59392,99709.7932805792
1518598380,670,71680,99714.9533116843
1518601980,720,64512,99680.4504711795
1518605580,440,80896,99655.0565830767
1518609180,500,77824,99592.3000093614
1518612780,440,80896,99596.5678479208
1518616380,500,74752,99592.3000093614
1518619980,500,77824,99611.7973272959
1518623580,560,80896,99685.4997388671
1518627180,940,62464,99787.8268770415
1518630780,1110,67584,99822.2910582333
1518634380,1110,72704,99812.5370723961
1518637980,1220,67584,99773.3471611249
1518641580,1390,54272,99729.4718695346
1518645180,1390,58368,99641.6646647972
1518648780,1500,48128,99651.0475461953
1518652380,1390,65536,99602.6392404695
1518655980,1220,75776,99588.0036339386
1518659580,1110,72704,99568.6874264653
1518663180,1060,72704,99622.8385335888
1518665100,1060,72704,99632.592091307
1518666780,1060,75776,99642.3456490252
1518667860,1060,75776,99639.7113833411
1518670380,1000,81920,99637.077117657
1518673980,1000,78848,99666.3362436704
1518677580,1000,78848,99685.8423276793
1518681180,720,92160,99699.9516842229
1518684780,560,98304,99704.998125124
1518688380,560,94208,99734.2457045095
1518691980,500,98304,99758.0272118045
1518695580,500,98304,99758.0272118045
1518699180,440,99328,99742.7896858105
1518702780,440,95232,99840.2709110703
1518706380,720,66560,99953.4674537867
1518709980,830,64512,100031.595058404
1518713580,1060,55296,100081.255746344
1518717180,1110,53248,100134.418605025
1518720780,1220,51200,100124.524370531
1518724380,1330,44032,100104.797628556
1518727980,1560,35840,100007.415547623
1518731580,1610,36864,99914.0727881292
1518735180,1670,34816,99870.3422965335
1518738780,1670,35840,99850.8249343494
1518742380,1560,50176,99861.0489525195
1518745980,1280,65536,99856.5853872365
1518749580,1220,73728,99929.4259208607
1518753180,1110,78848,99949.0928741174
1518756780,1060,78848,100042.241515471
1518760380,780,83968,100036.867764029
1518763980,830,75776,100060.849765479
1518767580,670,63488,100046.4589744
1518771180,500,74752,100011.492344953
1518774780,500,74752,100001.743685986
1518778380,440,77824,99908.5077687522
1518781980,500,74752,99884.7597783787
1518785580,330,87040,99830.1370052586
1518789180,440,77824,99898.7596462262
1518792780,390,80896,99933.151175957
1518796380,610,71680,100002.021905268
1518799980,940,70656,100051.145028496
1518803580,1060,64512,100051.995073189
1518807180,1110,64512,100036.878746652
1518810780,1390,56320,99963.624415501
1518814380,1560,30720,99851.2911795126
1518817980,1610,30720,99757.9418022311
1518821580,1610,39936,99689.6344959007
1518825180,1500,56320,99612.0184469899
1518828780,1610,57344,99611.5690029517
1518832380,1280,67584,99612.6996276936
1518835980,1220,58368,99656.288091323
1518839580,1220,60416,99685.5528587735
1518843180,1000,64512,99666.3362436704
1518846780,890,74752,99695.6252929592
1518850380,940,78848,99719.5592081459
1518853980,830,75776,99690.2901425292
1518857580,720,75776,99699.9516842229
1518861180,780,69632,99685.8269959716
1518864780,610,77824,99631.5357170648
1518868380,560,77824,99578.2586144536
1518871980,560,77824,99558.7602281966
1518875580,500,80896,99533.8080555579
1518879180,500,80896,99563.0540324596
1518882780,670,80896,99558.9506468767
1518886380,1170,55296,99720.2291777354
1518889980,1330,50176,99724.3193995813
1518893580,1330,63488,99675.5401394563
1518897180,1440,54272,99645.9384005332
1518900780,1720,44032,99572.0117096018
1518904380,1610,59392,99455.4380170537
1518907980,1830,40960,99425.0166585269
1518911580,1670,61440,99392.1669230207
1518915180,1560,58368,99343.8869831542
1518918780,1280,81920,99300.5258554788
1518922380,1170,91136,99271.5222871772
1518925980,1170,91136,99261.7677895564
1518929580,1110,95232,99217.5439363249
1518933180,1110,95232,99237.0519079994
1518933420,1110,95232,99232.3488277139
1518934320,1060,98304,99227.6457474285
1518936780,1060,102400,99222.942667143
1518940260,1100,96256,99213.1891094248
1518940380,1060,98304,99203.4355517066
1518943980,1060,98304,99193.6819939884
1518947580,1000,95232,99168.9311014424
1518948660,1000,95232,99159.178059438
1518951180,1000,88064,99149.4250174335
1518953520,1000,88064,99142.2928325564
1518954780,1060,88064,99135.1606476793
1518957120,1000,88064,99126.9113815914
1518958260,1000,89088,99118.6621155035
1518958380,1000,91136,99110.4128494156
1518961620,1000,89088,99110.4128494156
1518961980,1000,88064,99110.4128494156
1518965580,1000,88064,99129.9189334246
1518967740,1000,91136,99142.9229894305
1518969060,1000,89088,99155.9270454365
1518969180,1000,91136,99168.9311014424
1518972660,1200,72704,99186.0859526369
1518972780,1170,75776,99203.2408038314
1518976380,1220,65536,99227.0715020495
1518979980,1330,58368,99217.0150942812
1518983580,1330,61440,99168.2358341562
1518987180,1390,56320,99114.8214363728
1518990780,1330,54272,99031.6539058061
1518994380,1280,56320,98978.5966528821
1518997980,1170,55296,98930.1148704482
1519001580,1060,62464,98920.5823778791
1519005180,940,64512,98890.5946572713
1519008780,890,62464,98915.458020785
1519012380,830,57344,98929.6677585796
1519015980,780,61440,98973.9943274099
1519019580,720,61440,98988.15740814
1519023180,670,58368,98973.9406538483
1519026780,670,61440,98973.9406538483
1519030380,670,56320,98993.4409869493
1519033980,670,54272,98983.6908203988
1519037580,670,54272,98954.4403207474
1519041180,670,58368,98944.6901541969
1519044780,610,63488,98910.0626137217
1519048380,610,66560,98890.5633406584
1519051980,560,60416,98954.3102542299
1519055580,560,65536,99071.3005717718
1519059180,670,56320,99139.6934852064
1519062780,780,52224,99198.270373669
1519066380,890,48128,99247.029111459
1519069980,1000,45056,99237.2023954737
1519073580,1000,41984,99178.6841434469
1519077180,1060,36864,99183.9284362702
1519080780,1000,49152,99149.4250174335
1519084380,1000,51200,99159.178059438
1519087980,1000,49152,99207.9432694603
1519091580,830,57344,99222.2148293294
1519095180,720,61440,99270.9249972688
1519098780,780,61440,99315.2839630216
1519102380,720,57344,99407.4334885724
1519105980,670,54272,99500.4496475739
1519109580,610,56320,99504.7904421532
1519113180,560,58368,99529.5126488111
1519116780,500,61440,99602.0486683286
1519120380,500,63488,99689.7865990338
1519123980,330,71680,99654.6886098187
1519127580,170,79872,99630.0859237339
1519131180,110,80896,99663.4515023997
1519134780,60,82944,99717.2200124405
1519138380,0,87040,99760.2754420224
1519141980,280,79872,99844.9976804344
1519145580,610,66560,99894.7759034197
1519149180,670,66560,99900.2064761432
1519152780,780,59392,99900.3519097847
1519156380,890,47104,99841.9066564918
1519159980,1000,30720,99783.372747724
1519163580,1000,34816,99744.3605797061
1519167180,1000,43008,99754.1136217106
1519170780,940,47104,99719.5592081459
1519174380,940,41984,99729.3117322738
1519177980,890,52224,99724.8815656657
1519181580,890,57344,99734.6336565679
1519185180,890,55296,99754.1378383722
1519188780,830,61440,99748.7995566792
1519192380,830,66560,99778.0542637542
1519195980,830,69632,99748.7995566792
