time,bkgd_a,bkgd_b,bkgd_c
1516585980,12.2,77,100222.073595365
1516589580,12.2,74,100192.808827915
1516593180,11.7,74,100207.954058777
1516596780,11.7,80,100237.217551639
1516598100,11.7,83,100232.340302829
1516600380,11.7,80,100227.463054018
1516603980,11.1,83,100212.450491723
1516607580,10.6,89,100208.05199668
1516608780,10,93,100183.528751082
1516610400,10,93,100159.005505483
1516611180,10,93,100134.482259885
1516614780,10,93,100095.470091867
1516618380,10,96,100085.717049863
1516621740,11,94,100083.486398103
1516621980,10.6,96,100081.255746344
1516625580,10,100,100036.95183984
1516627620,10,100,100034.513579339
1516628220,10,100,100032.075318838
1516629060,10,100,100029.637058337
1516629180,10,100,100027.198797836
1516632660,10,100,100022.322276834
1516632780,10,100,100017.445755831
1516633500,10,100,100027.198797836
1516635300,10,100,100036.95183984
1516636380,10,100,100046.704881845
1516637220,10,100,100080.84052886
1516639980,10,100,100114.976175876
1516642260,10.6,100,100129.745519947
1516642740,10.6,100,100144.514864018
1516643580,10.6,100,100159.284208089
1516647180,12.2,97,100212.318672882
1516650780,13.3,87,100192.600296781
1516654380,13.3,77,100114.553480581
1516657980,13.9,67,100080.700688484
1516661580,14.4,67,100075.236480394
1516665180,13.9,72,100100.213400648
1516668780,12.8,77,100119.982007543
1516672380,10,86,100056.457923849
1516675980,10,89,100036.95183984
1516679580,10.6,86,100100.76286178
1516683180,10,86,100134.482259885
1516686780,9.4,86,100129.165221519
1516690380,9.4,86,100187.680366287
1516693980,8.3,90,100129.110748654
1516697580,8.3,90,100090.104472554
1516701180,8.3,90,100070.601334504
1516704780,7.8,93,100056.370028921
1516708380,7.2,97,100011.971092917
1516711980,6.7,96,99997.708141648
1516715580,5.6,100,99977.9755327219
1516719180,5.6,100,100007.223112107
1516722780,7.2,97,99982.7192733518
1516726380,9.4,86,100041.392504368
1516729980,10.6,83,100091.009304062
1516733580,11.1,83,100066.140704164
1516737180,11.1,83,99988.1088174663
1516740780,11.1,83,99871.0609874195
1516744380,11.7,80,99817.7741539436
1516747980,12.2,80,99763.5922386414
1516751580,12.8,77,99768.7865138011
1516755180,12.8,77,99759.0310834194
1516758780,11.7,83,99729.9836753562
1516762380,12.2,77,99734.3274711909
1516765980,10.6,92,99691.1134376161
1516769580,9.4,97,99680.5491116341
1516773180,8.9,96,99676.1211111548
1516776780,7.8,100,99646.8224661874
1516780380,7.8,96,99607.8179364032
1516783980,6.7,100,99558.9506468767
1516787580,6.7,100,99519.9499806748
1516791180,6.1,100,99485.2911690898
1516794780,6.7,100,99451.6988148215
1516798380,5.6,100,99422.2715243977
1516801980,7.2,100,99417.1840950941
1516805580,7.8,100,99403.0441550361
1516809180,7.2,97,99407.4334885724
1516812780,8.3,100,99407.4946408044
1516816380,10,89,99412.7571515542
1516819980,12.2,77,99392.9051842688
1516823580,13.3,75,99353.5970226312
1516827180,14.4,72,99275.1809679257
1516830780,13.9,77,99173.3595728644
1516833480,11.7,93,99195.4517545947
1516834380,11.1,93,99217.5439363249
1516834800,10.6,96,99259.2575326067
1516837980,10.6,96,99300.9711288885
1516841580,10.6,100,99222.942667143
1516845180,10,100,99149.4250174335
1516848780,10,100,99051.8945973888
1516850700,10.6,96,99054.5133916613
1516852380,10.6,96,99057.1321859338
1516854480,10,100,99061.8222933759
1516854840,10,100,99066.512400818
1516855440,10,100,99071.20250826
1516855980,9.4,100,99075.8926157021
1516859580,10,100,99149.4250174335
1516860780,10,100,99160.6734719921
1516863060,9,100,99171.9219265508
1516863180,9.4,100,99183.1703811094
1516866780,7.2,100,99202.670751617
1516870380,8.9,96,99217.7728387525
1516873980,9.4,86,99222.1804776212
1516877580,7.2,93,99202.670751617
1516881180,8.9,80,99227.5249296547
1516884780,9.4,77,99231.9330017491
1516888380,5,100,99212.1023096389
1516891980,7.8,96,99325.0350954677
1516895580,8.3,93,99300.2273815294
1516899180,8.3,90,99397.7430717794
1516902780,10,89,99481.0284455855
1516906380,10.6,83,99515.5493986887
1516909980,11.7,80,99515.384727698
1516913580,12.8,69,99485.8790327314
1516917180,13.3,64,99480.4230989562
1516920780,11.7,71,99486.1212348355
1516924380,11.7,61,99505.6302300771
1516927980,11.1,74,99558.9334406281
1516931580,11.1,74,99607.7033698142
1516935180,10.6,79,99642.3456490252
1516938780,10.6,79,99671.6063221797
1516942380,10,83,99744.3605797061
1516945980,9.4,86,99817.0844494252
1516949580,8.3,93,99856.0668159542
1516952100,7.8,93,99869.0689079875
1516953060,8,93,99882.0710000208
1516953180,8.3,93,99895.0730920542
1516956780,8.3,93,99904.8246610791
1516960380,7.8,93,99929.6053071228
1516963980,7.2,93,99953.4674537867
1516967580,6.7,96,99968.4576419966
1516971180,5,100,100011.492344953
1516974780,4.4,100,100074.225851694
1516978380,4.4,100,100122.966464324
1516980600,4.4,100,100152.837526372
1516981980,5.6,100,100182.70858842
1516985040,8.3,97,100231.729667755
1516985580,8.9,89,100280.75074709
1516989180,9.4,90,100343.720752334
1516992780,10,89,100397.814394006
1516996380,10.6,79,100354.355362453
1516999980,11.1,77,100241.712449234
1517003580,12.2,61,100231.828517849
1517007180,12.2,61,100202.563750398
1517010780,11.7,71,100198.199561156
1517014380,11.1,74,100241.712449234
1517017980,10,74,100251.518763939
1517021580,10,71,100271.024847947
1517025180,9.4,80,100265.70055931
1517028780,8.9,80,100310.007019796
1517032380,7.8,86,100339.152869857
1517035980,7.2,93,100372.743534219
1517039580,7.2,93,100372.743534219
1517043180,7.2,90,100343.491714654
1517046780,6.7,93,100358.464304015
1517050380,6.1,97,100382.257730003
1517053980,4.4,97,100356.921404947
1517057580,4.4,100,100376.417649999
1517061180,3.9,100,100420.534862925
1517064780,5,96,100479.427975381
1517068380,6.1,93,100567.500824104
1517071980,7.8,89,100602.4334459
1517075580,9.4,83,100655.801524428
1517079180,10,83,100651.393486122
1517082780,10.6,83,100607.947863126
1517086380,11.1,80,100505.07006684
1517089980,12.8,64,100451.666640521
1517093580,13.3,67,100358.449781207
1517097180,14.4,70,100348.426167579
1517100780,15,69,100373.085881495
1517104380,13.3,77,100348.693929182
1517107980,12.2,83,100358.642510134
1517111580,11.7,89,100373.780518331
1517115180,11.7,83,100354.271523089
1517118780,11.1,83,100397.77622263
1517122380,10,86,100388.061352001
1517125980,9.4,86,100392.483372973
1517129580,9.4,83,100333.968228206
1517133180,9.4,80,100304.710655822
1517136780,7.2,90,100284.988075524
1517140380,8.3,83,100294.887422079
1517143980,7.2,93,100255.736255959
1517147580,7.2,86,100236.235042916
1517151180,8.9,77,100280.75074709
1517154780,9.4,77,100304.710655822
1517158380,11.7,69,100354.271523089
1517161980,15,58,100363.328606694
1517165580,16.7,52,100348.517670046
1517169180,17.8,48,100279.709102766
1517172780,19.4,44,100214.969608245
1517176380,20,40,100093.036219667
1517179980,20.6,36,100078.450586446
1517183580,20,37,100053.990759858
1517187180,18.3,45,100030.136029571
1517190780,16.7,46,99987.4464696387
1517194380,15,51,100012.066713845
1517197980,13.3,72,100016.994960331
1517201580,11.7,74,100022.618603981
1517205180,12.2,77,100114.769448047
1517208780,11.7,74,100081.145589706
1517212380,11.1,74,100085.648675839
1517215980,9.4,80,100021.887456112
1517219580,10.6,77,99973.9666114436
1517223180,10.6,79,99954.4594960072
1517226780,9.4,86,99943.8672630884
1517230380,7.2,97,99865.7119950916
1517233980,8.3,93,99934.0793681541
1517237580,7.8,96,99910.1030422307
1517241180,10,83,99958.9275038044
1517244780,10.6,92,99964.2130537255
1517248380,11.7,86,99944.5826230144
1517251980,13.9,77,99963.624415501
1517255580,13.3,75,99860.9013279314
1517259180,12.8,83,99759.0310834194
1517262780,13.9,77,99709.9591573708
1517266380,13.9,72,99709.9591573708
1517269980,13.9,72,99661.1773769611
1517273580,13.3,75,99675.5401394563
1517277180,12.8,80,99661.4767796022
1517280780,12.2,90,99705.0627037405
1517284380,11.1,89,99695.4892423493
1517287980,11.1,80,99646.7193131632
1517291580,11.1,74,99636.9653273259
1517295180,8.9,86,99627.3606566439
1517298780,8.3,97,99602.5260213043
1517302380,9.4,93,99573.2713462269
1517305980,7.2,100,99543.941979876
1517309580,7.8,100,99510.3066119427
1517313180,8.3,100,99534.2650381293
1517316780,8.3,100,99534.2650381293
1517320380,8.3,100,99573.2713142293
1517323980,7.2,100,99592.6950124844
1517327580,7.8,100,99627.3202012952
1517331180,10.6,83,99652.0992067434
1517334780,12.2,83,99666.0430138065
1517338380,12.2,83,99675.79793629
1517341980,14.4,75,99645.9384005332
1517345580,14.4,78,99509.343556941
1517349180,16.1,70,99445.679830435
1517352780,17.8,60,99440.3850168453
1517356380,17.2,63,99396.3480605993
1517359980,16.7,58,99362.8908797444
1517363580,13.9,77,99339.2176262573
1517367180,13.3,80,99363.3528746562
1517370780,12.8,86,99388.3247289142
1517374380,11.1,93,99383.3616955579
1517377980,11.7,93,99437.3487467313
1517381580,11.7,93,99447.1032443521
1517388780,8.9,96,99354.302111383
1517392380,8.3,100,99358.7367956794
1517395980,7.8,100,99364.0396252519
1517399580,7.2,100,99348.9298494423
1517403180,5.6,100,99324.7795931127
1517406780,6.1,100,99368.2955307099
1517410380,6.1,100,99378.0451672415
1517413980,6.7,100,99432.1984817206
1517417580,11.1,93,99480.9015539302
1517421180,11.7,93,99534.8937229396
1517424780,13.3,84,99509.6906550313
1517428380,14.4,78,99421.5325860602
1517431980,15.6,69,99363.402529168
1517435580,16.7,65,99284.8214310077
1517439180,18.3,58,99288.3768005491
1517442780,17.2,56,99259.7207780417
1517446380,15.6,67,99246.3092530854
1517449980,15,62,99250.9992793399
1517453580,14.4,62,99255.6674188411
1517457180,12.8,77,99271.2595643336
1517460780,10.6,86,99281.4640134522
1517464380,11.1,86,99324.8377805345
1517467980,11.1,77,99334.5917663717
1517471580,10,89,99305.473689505
1517475180,10.6,83,99310.7246866067
1517478780,10.6,79,99281.4640134522
1517482380,10,89,99305.473689505
1517485980,10,93,99305.473689505
1517489580,10,93,99334.7328155184
1517493180,9.4,93,99348.9632912843
1517496780,8.9,96,99373.8062931873
1517500380,8.3,97,99417.2462098294
1517503980,12.2,83,99519.7191765542
1517507580,12.8,86,99563.9224757851
1517511180,15,75,99592.5038973872
1517514780,16.1,64,99582.2944430958
1517518380,17.8,50,99518.4616760008
1517521980,18.9,49,99478.7814779532
